20190117,16:30,67.31
20190117,16:45,67.31
20190117,17:00,66.55
20190117,17:15,66.48
20190117,17:30,66.17
20190117,17:45,65.96
20190117,18:00,64.85
20190117,18:15,64.16
20190117,18:30,63.33
20190117,18:45,63.43
20190117,19:00,63.67
20190117,19:15,64.16
20190117,19:30,65.93
20190117,19:45,69.81
20190117,20:00,74.94
20190117,20:15,77.26
20190117,20:30,79.27
20190117,20:45,81.32
20190117,21:00,83.12
20190117,21:15,84.96
20190117,21:30,87.11
20190117,21:45,89.22
20190117,22:00,90.54
20190117,22:15,92.62
20190117,22:30,92.03
20190117,22:45,93.17
20190117,23:00,93.63
20190117,23:15,95.15
20190117,23:30,95.56
20190117,23:45,95.22
20190118,00:00,95.46
20190118,00:15,95.81
20190118,00:30,94
20190118,00:45,93.8
20190118,01:00,92.58
20190118,01:15,91.99
20190118,01:30,92.41
20190118,01:45,91.61
20190118,02:00,90.4
20190118,02:15,89.18
20190118,02:30,88.53
20190118,02:45,87.59
20190118,03:00,87.42
20190118,03:15,87.14
20190118,03:30,86.79
20190118,03:45,86.1
20190118,04:00,86.41
20190118,04:15,84.96
20190118,04:30,83.99
20190118,04:45,83.47
20190118,05:00,82.7
20190118,05:15,81.66
20190118,05:30,81.04
20190118,05:45,80.24
20190118,06:00,78.13
20190118,06:15,74.32
20190118,06:30,72.79
20190118,06:45,70.95
20190118,07:00,70.19
20190118,07:15,69.25
20190118,07:30,68.25
20190118,07:45,68.18
20190118,08:00,67.31
20190118,08:15,67.35
20190118,08:30,66.45
20190118,08:45,65.62
20190118,09:00,64.3
20190118,09:15,64.71
20190118,09:30,64.54
20190118,09:45,63.92
20190118,10:00,63.71
20190118,10:15,63.4
20190118,10:30,62.18
20190118,10:45,62.08
20190118,11:00,61.94
20190118,11:15,62.22
20190118,11:30,61.59
20190118,11:45,62.29
20190118,12:00,62.32
20190118,12:15,62.29
20190118,12:30,63.17
20190118,12:45,63.86
20190118,13:00,64.54
20190118,13:15,65.44
20190118,13:30,65.44
20190118,13:45,65.75
20190118,14:00,66.55
20190118,14:15,67.21
20190118,14:30,67.45
20190118,14:45,67.45
20190118,15:00,67.28
20190118,15:15,67.59
20190118,15:30,67.42
20190118,15:45,67.21
20190118,16:00,67.04
20190118,16:15,66.65
20190118,16:30,65.93
20190118,16:45,65.2
20190118,17:00,64.47
20190118,17:15,63.78
20190118,17:30,63.5
20190118,17:45,62.53
20190118,18:00,61.66
20190118,18:15,61.49
20190118,18:30,61.31
20190118,18:45,61.8
20190118,19:00,61.9
20190118,19:15,62.84
20190118,19:30,64.47
20190118,19:45,69.32
20190118,20:00,73.28
20190118,20:15,75.18
20190118,20:30,76.43
20190118,20:45,77.92
20190118,21:00,79.97
20190118,21:15,80.97
20190118,21:30,82.04
20190118,21:45,82.77
20190118,22:00,85.09
20190118,22:15,86.76
20190118,22:30,87.97
20190118,22:45,89.39
20190118,23:00,90.26
20190118,23:15,90.74
